VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1.0,2021-07-01 00:30:52,2021-07-01 00:35:36,N,1.0,74,168,1.0,1.2,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 00:25:36,2021-07-01 01:01:31,N,1.0,116,265,2.0,13.69,42.0,0.5,0.5,0.0,0.0,,0.3,43.3,2.0,1.0,0.0
2.0,2021-07-01 00:05:58,2021-07-01 00:12:00,N,1.0,97,33,1.0,0.95,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,1.0,0.0
2.0,2021-07-01 00:41:40,2021-07-01 00:47:23,N,1.0,74,42,1.0,1.24,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 00:51:32,2021-07-01 00:58:46,N,1.0,42,244,1.0,1.1,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2021-07-01 00:05:00,2021-07-01 00:11:50,N,1.0,24,239,1.0,1.9,8.0,3.25,0.5,3.0,0.0,,0.3,15.05,1.0,1.0,2.75
2.0,2021-07-01 00:57:14,2021-07-01 01:27:43,N,1.0,75,243,1.0,0.0,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
2.0,2021-07-01 00:27:36,2021-07-01 00:32:35,N,1.0,82,82,1.0,0.66,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 00:29:09,2021-07-01 00:34:18,N,1.0,74,42,1.0,1.72,7.0,0.5,0.5,2.08,0.0,,0.3,10.38,1.0,1.0,0.0
2.0,2021-07-01 00:41:33,2021-07-01 00:49:24,N,1.0,41,42,1.0,1.37,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2021-07-01 00:31:14,2021-07-01 00:40:01,N,1.0,74,236,1.0,2.14,9.0,0.5,0.5,2.65,0.0,,0.3,15.7,1.0,1.0,2.75
2.0,2021-07-01 00:16:16,2021-07-01 00:16:21,N,5.0,167,167,1.0,0.01,13.0,0.0,0.0,0.0,0.0,,0.3,13.3,2.0,1.0,0.0
2.0,2021-06-07 15:15:47,2021-06-07 16:45:22,N,1.0,197,225,1.0,7.74,56.0,0.5,0.5,0.0,0.0,,0.3,57.3,1.0,1.0,0.0
2.0,2021-07-01 00:31:21,2021-07-01 01:06:09,N,1.0,7,23,1.0,25.08,65.5,0.5,0.5,0.0,6.55,,0.3,73.35,2.0,1.0,0.0
2.0,2021-07-01 00:10:27,2021-07-01 00:11:06,N,5.0,129,264,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.3,7.3,2.0,2.0,0.0
2.0,2021-07-01 00:12:26,2021-07-01 00:12:29,N,5.0,129,264,1.0,0.0,7.0,0.0,0.0,2.19,0.0,,0.3,9.49,1.0,2.0,0.0
2.0,2021-07-01 00:12:53,2021-07-01 01:05:27,N,1.0,226,75,1.0,11.4,42.0,0.5,0.5,0.0,6.55,,0.3,49.85,1.0,1.0,0.0
2.0,2021-07-01 01:08:33,2021-07-01 01:36:12,N,1.0,74,226,1.0,9.08,31.0,0.5,0.5,0.0,6.55,,0.3,38.85,1.0,1.0,0.0
2.0,2021-07-01 00:57:57,2021-07-01 01:02:22,N,1.0,168,42,1.0,1.4,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 00:06:32,2021-07-01 00:27:55,N,1.0,226,225,1.0,5.76,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1.0,1.0,0.0
2.0,2021-07-01 00:59:11,2021-07-01 01:22:13,N,1.0,226,186,1.0,5.69,20.5,0.5,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2021-07-01 00:15:09,2021-07-01 00:23:41,N,1.0,127,75,1.0,5.65,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2.0,1.0,0.0
2.0,2021-07-01 00:42:35,2021-07-01 00:58:10,N,1.0,127,174,1.0,3.27,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2.0,1.0,0.0
2.0,2021-07-01 00:08:37,2021-07-01 00:13:55,N,1.0,41,42,1.0,1.04,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 00:44:51,2021-07-01 01:19:35,N,5.0,74,167,1.0,5.63,14.0,0.0,0.0,0.0,0.0,,0.3,14.3,2.0,2.0,0.0
2.0,2021-07-01 00:59:20,2021-07-01 01:19:40,N,1.0,41,174,1.0,9.81,28.5,0.5,0.5,0.0,0.0,,0.3,29.8,2.0,1.0,0.0
2.0,2021-07-01 01:06:47,2021-07-01 01:18:02,N,1.0,75,143,1.0,3.25,12.0,0.5,0.5,1.6,0.0,,0.3,17.65,1.0,1.0,2.75
2.0,2021-07-01 01:36:02,2021-07-01 01:40:28,N,1.0,75,41,1.0,1.12,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2021-07-01 01:58:32,2021-07-01 02:08:59,N,1.0,41,238,1.0,2.58,10.5,0.5,0.5,0.0,0.0,,0.3,14.55,2.0,1.0,2.75
2.0,2021-07-01 01:08:35,2021-07-01 01:16:57,N,1.0,159,116,1.0,2.19,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2021-07-01 01:14:10,2021-07-01 01:31:50,N,1.0,130,179,1.0,10.13,29.0,0.5,0.5,6.06,0.0,,0.3,36.36,1.0,1.0,0.0
2.0,2021-07-01 00:59:02,2021-07-01 01:15:09,N,1.0,95,216,1.0,3.5,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
2.0,2021-07-01 01:29:11,2021-07-01 01:37:52,N,1.0,75,229,1.0,2.96,10.0,0.5,0.5,0.0,0.0,,0.3,14.05,2.0,1.0,2.75
2.0,2021-07-01 01:06:12,2021-07-01 01:07:40,N,1.0,42,42,1.0,0.31,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 01:12:44,2021-07-01 01:18:14,N,1.0,136,127,1.0,0.79,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 01:32:42,2021-07-01 01:46:23,N,5.0,167,18,1.0,2.71,14.0,0.0,0.0,0.0,0.0,,0.3,14.3,2.0,2.0,0.0
2.0,2021-07-01 02:08:25,2021-07-01 02:18:42,N,1.0,75,166,1.0,1.94,9.5,0.5,0.5,2.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2021-07-01 02:33:39,2021-07-01 02:48:32,N,1.0,75,167,1.0,4.6,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2.0,1.0,0.0
2.0,2021-07-01 02:08:14,2021-07-01 02:08:18,N,5.0,18,18,1.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.3,20.3,2.0,2.0,0.0
2.0,2021-07-01 02:55:33,2021-07-01 02:59:09,N,1.0,7,7,1.0,0.82,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 02:06:22,2021-07-01 02:19:24,N,1.0,41,250,1.0,7.42,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,2.0,1.0,0.0
2.0,2021-07-01 02:58:11,2021-07-01 03:10:14,N,1.0,127,41,1.0,4.96,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2.0,1.0,0.0
2.0,2021-07-01 03:33:20,2021-07-01 03:58:01,N,1.0,179,36,1.0,8.28,27.0,0.5,0.5,0.0,0.0,,0.3,28.3,2.0,1.0,0.0
2.0,2021-07-01 03:06:14,2021-07-01 03:24:01,N,1.0,95,19,1.0,8.45,25.0,0.5,0.5,0.0,0.0,,0.3,26.3,2.0,1.0,0.0
2.0,2021-07-01 03:07:13,2021-07-01 03:12:21,N,1.0,116,244,1.0,1.11,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2021-07-01 04:37:55,2021-07-01 05:24:22,N,1.0,126,235,1.0,13.16,45.5,0.5,0.5,0.0,0.0,,0.3,46.8,1.0,1.0,0.0
2.0,2021-07-01 04:31:16,2021-07-01 04:45:32,N,5.0,129,138,1.0,3.16,9.2,0.0,0.5,0.0,0.0,,0.3,10.0,2.0,1.0,0.0
2.0,2021-07-01 04:24:05,2021-07-01 06:00:50,N,1.0,227,23,1.0,23.12,91.0,0.5,0.5,0.0,6.55,,0.3,98.85,1.0,1.0,0.0
2.0,2021-07-01 04:18:18,2021-07-01 04:18:23,N,1.0,150,150,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
2.0,2021-07-01 04:14:23,2021-07-01 04:19:29,N,1.0,74,75,1.0,1.15,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 04:21:26,2021-07-01 04:21:40,N,5.0,75,75,1.0,0.0,7.3,0.0,0.0,0.0,0.0,,0.3,7.6,1.0,2.0,0.0
2.0,2021-07-01 04:27:43,2021-07-01 04:44:14,N,1.0,136,81,1.0,8.25,24.5,0.5,0.5,0.0,0.0,,0.3,25.8,2.0,1.0,0.0
2.0,2021-07-01 04:39:47,2021-07-01 05:05:16,N,2.0,244,132,1.0,19.99,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,2.0,1.0,0.0
2.0,2021-07-01 05:38:26,2021-07-01 05:50:09,N,1.0,10,197,1.0,2.76,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,1.0,0.0
1.0,2021-07-01 05:01:34,2021-07-01 05:11:09,N,1.0,74,75,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,1.0,0.0
1.0,2021-07-01 05:24:07,2021-07-01 05:34:16,N,1.0,75,107,1.0,5.0,16.0,3.25,0.5,4.0,0.0,,0.3,24.05,1.0,1.0,2.75
2.0,2021-07-01 05:04:41,2021-07-01 05:05:12,N,1.0,173,173,2.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
1.0,2021-07-01 05:47:50,2021-07-01 05:54:09,N,1.0,74,75,1.0,1.4,7.0,0.5,0.5,2.45,0.0,,0.3,10.75,1.0,1.0,0.0
2.0,2021-07-01 05:40:51,2021-07-01 05:57:46,N,1.0,95,132,1.0,7.71,24.0,0.5,0.5,0.0,0.0,,0.3,25.3,2.0,1.0,0.0
2.0,2021-07-01 05:51:25,2021-07-01 06:17:01,N,1.0,116,107,1.0,8.46,28.0,0.5,0.5,6.41,0.0,,0.3,38.46,1.0,1.0,2.75
2.0,2021-07-01 05:06:24,2021-07-01 05:51:14,N,1.0,159,23,1.0,30.59,82.0,0.5,0.5,0.0,6.55,,0.3,89.85,1.0,1.0,0.0
2.0,2021-07-01 05:53:17,2021-07-01 06:31:59,N,1.0,23,212,1.0,33.82,87.5,0.5,0.5,26.64,0.0,,0.3,115.44,1.0,1.0,0.0
2.0,2021-07-01 05:47:04,2021-07-01 05:53:49,N,1.0,74,42,1.0,2.47,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2021-07-01 06:00:57,2021-07-01 07:12:35,N,1.0,240,197,1.0,21.33,73.0,0.5,0.5,0.0,6.55,,0.3,80.85,1.0,1.0,0.0
2.0,2021-07-01 06:19:46,2021-07-01 06:26:12,N,1.0,74,75,1.0,1.59,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 06:32:22,2021-07-01 06:37:05,N,1.0,74,43,1.0,0.96,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2021-07-01 06:40:09,2021-07-01 06:47:11,N,1.0,75,166,1.0,1.67,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 06:23:16,2021-07-01 06:51:24,N,1.0,166,116,1.0,6.79,25.5,0.0,0.5,0.0,0.0,,0.3,26.3,2.0,1.0,0.0
2.0,2021-07-01 06:53:01,2021-07-01 07:04:09,N,1.0,116,24,1.0,2.31,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
1.0,2021-07-01 06:20:14,2021-07-01 06:56:59,N,1.0,243,125,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,1.0,0.0
2.0,2021-07-01 06:28:15,2021-07-02 06:17:23,N,1.0,169,28,1.0,15.63,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,1.0,1.0,0.0
2.0,2021-07-01 06:03:13,2021-07-01 06:22:48,N,1.0,18,18,1.0,0.03,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2021-07-01 06:22:58,2021-07-01 07:12:31,N,1.0,18,197,1.0,17.64,57.5,0.0,0.5,0.0,6.55,,0.3,64.85,1.0,1.0,0.0
2.0,2021-07-01 06:48:04,2021-07-01 07:01:48,N,1.0,127,119,1.0,4.12,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,2.0,1.0,0.0
1.0,2021-07-01 06:29:14,2021-07-01 07:07:45,N,5.0,198,50,1.0,9.0,35.7,0.0,0.0,0.0,0.0,,0.3,36.0,2.0,1.0,0.0
2.0,2021-07-01 06:09:27,2021-07-01 06:45:05,N,1.0,213,197,1.0,15.89,47.5,0.0,0.5,0.0,6.55,,0.3,54.85,1.0,1.0,0.0
2.0,2021-07-01 06:21:57,2021-07-01 07:05:02,N,1.0,119,197,1.0,18.8,57.0,0.0,0.5,0.0,6.55,,0.3,64.35,1.0,1.0,0.0
2.0,2021-07-01 06:37:19,2021-07-01 06:37:35,N,2.0,43,43,1.0,0.03,52.0,0.0,0.5,0.0,0.0,,0.3,52.8,2.0,1.0,0.0
2.0,2021-07-01 06:37:58,2021-07-01 06:47:36,N,1.0,43,142,1.0,2.77,10.5,0.0,0.5,2.81,0.0,,0.3,16.86,1.0,1.0,2.75
2.0,2021-07-01 06:56:29,2021-07-01 07:21:30,N,1.0,168,137,1.0,6.39,21.5,0.0,0.5,5.01,0.0,,0.3,30.06,1.0,1.0,2.75
1.0,2021-07-01 06:06:29,2021-07-01 06:19:13,N,1.0,244,75,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,1.0,0.0
2.0,2021-07-01 06:32:20,2021-07-01 06:48:39,N,1.0,244,246,1.0,7.14,22.0,0.0,0.5,0.0,0.0,,0.3,25.55,2.0,1.0,2.75
2.0,2021-07-01 06:15:27,2021-07-01 06:35:21,N,1.0,223,207,1.0,4.04,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,1.0,0.0
2.0,2021-07-01 06:24:50,2021-07-01 06:48:02,N,1.0,166,48,1.0,4.37,18.0,0.0,0.5,3.45,0.0,,0.3,25.0,1.0,1.0,2.75
2.0,2021-07-01 06:17:09,2021-07-01 06:25:00,N,1.0,75,42,1.0,3.63,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
1.0,2021-07-01 06:01:27,2021-07-01 06:08:14,N,1.0,74,75,1.0,1.9,7.5,0.5,0.5,1.75,0.0,,0.3,10.55,1.0,1.0,0.0
1.0,2021-07-01 06:11:32,2021-07-01 06:13:37,N,1.0,75,74,1.0,1.0,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
1.0,2021-07-01 06:21:35,2021-07-01 06:24:22,N,1.0,74,41,1.0,0.5,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,4.0,1.0,0.0
1.0,2021-07-01 06:43:21,2021-07-01 06:50:08,N,1.0,74,43,1.0,1.4,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
1.0,2021-07-01 06:50:52,2021-07-01 07:00:52,N,1.0,166,50,1.0,4.3,14.0,2.75,0.5,3.5,0.0,,0.3,21.05,1.0,1.0,2.75
2.0,2021-07-01 06:39:12,2021-07-01 07:27:56,N,1.0,152,194,1.0,5.47,32.5,0.0,0.5,0.0,6.55,,0.3,39.85,1.0,1.0,0.0
2.0,2021-07-01 06:02:23,2021-07-01 07:05:53,N,1.0,23,49,1.0,20.57,64.5,0.0,0.5,0.0,13.1,,0.3,78.4,1.0,1.0,0.0
2.0,2021-07-01 06:14:29,2021-07-01 06:27:38,N,1.0,130,132,1.0,5.71,18.0,0.0,0.5,0.01,0.0,,0.3,18.81,1.0,1.0,0.0
2.0,2021-07-01 06:21:50,2021-07-01 07:17:03,N,1.0,191,197,1.0,10.0,43.5,0.0,0.5,0.0,0.0,,0.3,44.3,1.0,1.0,0.0
2.0,2021-07-01 06:01:07,2021-07-01 06:01:24,N,2.0,174,174,2.0,0.06,52.0,0.0,0.5,0.0,0.0,,0.3,52.8,2.0,1.0,0.0
2.0,2021-07-01 06:01:51,2021-07-01 06:57:18,N,1.0,174,197,1.0,19.73,63.5,0.0,0.5,0.0,6.55,,0.3,70.85,1.0,1.0,0.0
2.0,2021-07-01 06:06:55,2021-07-01 06:37:06,N,2.0,74,132,6.0,17.54,52.0,0.0,0.5,10.0,6.55,,0.3,69.35,1.0,1.0,0.0
2.0,2021-07-01 06:07:26,2021-07-01 06:29:02,N,1.0,49,49,1.0,0.21,-12.0,0.0,-0.5,0.0,0.0,,-0.3,-12.8,4.0,1.0,0.0
2.0,2021-07-01 06:07:26,2021-07-01 06:29:02,N,1.0,49,49,1.0,0.21,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2021-07-01 06:57:34,2021-07-01 07:06:10,N,1.0,74,236,1.0,2.5,9.5,0.0,0.5,3.26,0.0,,0.3,16.31,1.0,1.0,2.75
2.0,2021-07-01 06:45:54,2021-07-01 06:57:53,N,1.0,74,238,1.0,2.6,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,1.0,2.75
2.0,2021-07-01 06:22:27,2021-07-01 06:43:51,N,1.0,35,197,1.0,6.46,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,1.0,0.0
2.0,2021-07-01 06:21:40,2021-07-01 06:30:09,N,1.0,74,75,1.0,1.75,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0
2.0,2021-07-01 06:55:05,2021-07-01 07:00:05,N,1.0,42,75,1.0,1.6,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
1.0,2021-07-01 06:40:50,2021-07-01 06:57:36,N,1.0,41,230,1.0,4.0,15.0,2.75,0.5,2.0,0.0,,0.3,20.55,1.0,1.0,2.75
2.0,2021-07-01 06:17:41,2021-07-01 06:29:17,N,1.0,74,116,1.0,2.46,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
1.0,2021-07-01 06:00:29,2021-07-01 06:47:14,N,1.0,210,137,1.0,0.0,45.2,0.0,0.5,0.0,6.55,,0.3,52.55,1.0,1.0,0.0
2.0,2021-07-01 07:07:05,2021-07-01 07:27:23,N,1.0,52,138,6.0,11.79,32.5,0.0,0.5,6.66,0.0,,0.3,39.96,1.0,1.0,0.0
2.0,2021-07-01 06:30:30,2021-07-01 06:40:39,N,1.0,74,75,1.0,1.7,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,1.0,0.0
2.0,2021-07-01 06:43:18,2021-07-01 06:49:04,N,1.0,74,75,1.0,1.33,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,1.0,0.0
2.0,2021-07-01 07:06:35,2021-07-01 07:14:46,N,1.0,226,226,1.0,1.59,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,1.0,0.0
2.0,2021-07-01 07:11:51,2021-07-01 07:17:35,N,1.0,74,42,1.0,0.91,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2021-07-01 07:32:44,2021-07-01 07:45:18,N,1.0,74,140,1.0,3.68,13.5,0.0,0.5,4.26,0.0,,0.3,21.31,1.0,1.0,2.75
2.0,2021-07-01 07:50:08,2021-07-01 07:59:00,N,1.0,75,42,1.0,2.15,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2021-07-01 06:17:46,2021-07-01 06:51:58,N,1.0,28,136,1.0,17.8,50.0,0.0,0.5,0.0,6.55,,0.3,57.35,1.0,1.0,0.0
2.0,2021-07-01 06:53:11,2021-07-02 06:41:45,N,1.0,136,130,1.0,19.68,60.0,0.0,0.5,0.0,6.55,,0.3,67.35,1.0,1.0,0.0
2.0,2021-07-01 07:54:35,2021-07-01 08:06:46,N,1.0,42,238,1.0,3.07,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2021-07-01 07:22:37,2021-07-01 07:39:03,N,1.0,33,181,1.0,3.12,12.5,0.0,0.5,3.99,0.0,,0.3,17.29,1.0,1.0,0.0
2.0,2021-07-01 06:49:32,2021-07-01 06:54:50,N,1.0,69,247,1.0,0.87,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 07:23:33,2021-07-01 07:37:31,N,1.0,74,263,2.0,2.56,11.0,0.0,0.5,0.0,0.0,,0.3,14.55,2.0,1.0,2.75
2.0,2021-07-01 07:48:47,2021-07-01 07:51:55,N,1.0,75,74,1.0,0.72,4.5,0.0,0.5,0.5,0.0,,0.3,5.8,1.0,1.0,0.0
2.0,2021-07-01 07:29:50,2021-07-01 07:38:59,N,1.0,74,166,2.0,1.38,8.0,0.0,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 07:48:14,2021-07-01 08:04:17,N,1.0,74,244,1.0,3.21,13.5,0.0,0.5,2.14,0.0,,0.3,16.44,1.0,1.0,0.0
2.0,2021-07-01 07:57:45,2021-07-01 08:06:32,N,1.0,244,152,2.0,1.67,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 07:20:16,2021-07-01 07:29:05,N,1.0,74,166,1.0,1.68,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 07:45:18,2021-07-01 08:00:25,N,1.0,74,140,1.0,3.6,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,1.0,2.75
2.0,2021-07-01 08:03:32,2021-07-01 08:14:44,N,1.0,41,140,1.0,3.44,12.5,0.0,0.5,6.0,0.0,,0.3,22.05,1.0,1.0,2.75
2.0,2021-07-01 07:18:33,2021-07-01 07:25:21,N,1.0,95,95,1.0,1.25,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2021-07-01 07:09:58,2021-07-01 08:13:02,N,1.0,61,145,1.0,10.55,46.0,0.0,0.5,0.0,0.0,,0.3,46.8,1.0,1.0,0.0
1.0,2021-07-01 07:36:04,2021-07-01 07:54:06,N,1.0,175,185,1.0,0.0,28.2,0.0,0.5,0.0,6.55,,0.3,35.55,1.0,1.0,0.0
2.0,2021-07-01 07:50:53,2021-07-01 08:03:37,N,1.0,74,239,1.0,2.9,11.5,0.0,0.5,0.0,0.0,,0.3,15.05,2.0,1.0,2.75
2.0,2021-07-01 07:24:19,2021-07-01 07:41:29,N,1.0,75,90,1.0,4.51,16.0,0.0,0.5,3.91,0.0,,0.3,23.46,1.0,1.0,2.75
2.0,2021-07-01 07:02:04,2021-07-01 07:14:42,N,1.0,132,86,1.0,5.7,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,0.0
2.0,2021-07-01 07:46:55,2021-07-01 08:05:26,N,1.0,75,229,1.0,3.21,16.0,0.0,0.5,0.0,0.0,,0.3,19.55,2.0,1.0,2.75
1.0,2021-07-01 07:00:32,2021-07-01 07:46:02,N,1.0,119,61,1.0,0.0,44.2,0.0,0.5,0.0,6.55,,0.3,51.55,1.0,1.0,0.0
2.0,2021-07-01 06:47:52,2021-07-01 06:53:47,N,1.0,74,74,1.0,1.12,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2021-07-01 07:11:50,2021-07-01 07:17:54,N,1.0,116,244,1.0,1.03,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 07:07:28,2021-07-01 07:10:24,N,1.0,74,75,1.0,0.73,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2021-07-01 07:21:33,2021-07-01 07:21:37,N,1.0,74,74,1.0,0.03,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 07:50:34,2021-07-01 07:59:50,N,1.0,75,42,1.0,2.26,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
1.0,2021-07-01 07:25:39,2021-07-01 07:37:47,N,1.0,94,247,1.0,0.0,13.2,0.0,0.5,0.0,0.0,,0.3,14.0,1.0,1.0,0.0
1.0,2021-07-01 07:08:49,2021-07-01 07:17:27,N,1.0,74,166,1.0,1.4,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
1.0,2021-07-01 07:21:59,2021-07-01 07:29:19,N,1.0,41,75,1.0,1.7,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2021-07-01 07:33:27,2021-07-01 07:47:43,Y,1.0,75,161,1.0,3.2,12.5,2.75,0.5,3.21,0.0,,0.3,19.26,1.0,1.0,2.75
2.0,2021-07-01 07:57:09,2021-07-01 07:57:11,N,5.0,243,264,1.0,0.0,12.0,0.0,0.0,1.0,0.0,,0.3,13.3,1.0,2.0,0.0
1.0,2021-07-01 07:33:24,2021-07-01 07:45:42,N,1.0,74,116,1.0,2.8,11.5,0.0,0.5,2.45,0.0,,0.3,14.75,1.0,1.0,0.0
2.0,2021-07-01 07:46:16,2021-07-01 07:58:11,N,1.0,74,75,1.0,1.58,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
1.0,2021-07-01 07:31:50,2021-07-01 08:09:51,N,1.0,222,33,1.0,0.0,20.2,0.0,0.5,0.0,0.0,,0.3,21.0,1.0,1.0,0.0
2.0,2021-07-01 07:58:18,2021-07-01 08:09:22,N,1.0,95,121,1.0,2.52,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,1.0,0.0
2.0,2021-07-01 07:37:09,2021-07-01 08:33:28,N,1.0,51,25,1.0,22.65,64.5,0.0,0.5,0.0,6.55,,0.3,71.85,1.0,1.0,0.0
2.0,2021-07-01 07:29:28,2021-07-01 07:47:24,N,1.0,74,237,6.0,3.36,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,1.0,2.75
2.0,2021-07-01 07:38:25,2021-07-01 07:48:59,N,1.0,74,75,1.0,1.53,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 07:54:29,2021-07-01 08:01:08,N,1.0,74,75,1.0,1.68,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 07:39:27,2021-07-01 08:04:59,N,1.0,33,162,1.0,6.92,25.0,0.0,0.5,7.14,0.0,,0.3,35.69,1.0,1.0,2.75
2.0,2021-07-01 07:41:39,2021-07-01 07:49:23,N,1.0,74,166,2.0,1.29,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
